R3t,R3p,Et1,Ep,Et2,E
-4.0,-0.9,-7.345278771826997,-7.955529109342024,-8.560224100772757,-47.722063963883556
-4.0,-0.8,-7.345278771826997,-7.945957071729936,-8.320024568005465,-47.222520823124796
-4.0,-0.7,-7.345278771826997,-7.92953764507547,-8.094191876531113,-46.73801658686716
-4.0,-0.6,-7.345278771826997,-7.908075548009947,-7.890732426720206,-46.2881734931143
-4.0,-0.5,-7.345278771826997,-7.883730670204386,-7.715913788357284,-45.889846460777335
-4.0,-0.4,-7.345278771826997,-7.858969125547446,-7.573694294434972,-45.55588438361883
-4.0,-0.3,-7.345278771826997,-7.8362538911169395,-7.466186771169305,-45.29543886822648
-4.0,-0.2,-7.345278771826997,-7.817929971613921,-7.393845535989385,-45.11410855886061
-4.0,-0.1,-7.345278771826997,-7.806068777455948,-7.354771743121091,-45.012238584808074
-4.0,0.0,-7.345278771826997,-7.80199372745119,-7.345278771826997,-44.98510254221037
-3.9,-4.0,-7.354771743121091,-6.200287002837285,-10.570415362773929,-48.25094821746461
