,Ra,Rb,R3,V
69,-3.6,-1.8,9.23793904591128,497.3854417341789
70,-3.6,-1.7,9.237838570989627,497.38109374421964
71,-3.6,-1.6,9.227535647684775,496.9352411240457
72,-3.6,-1.5,9.20669985926041,496.03358529418836
73,-3.6,-1.4,9.198010362512928,495.65755270826844
74,-3.6,-1.3,9.225207907886475,496.83450962702807
75,-3.6,-1.2,9.247840899534232,497.81393831245526
76,-3.6,-1.1,9.266040180711876,498.6015009253414
77,-3.6,-1.0,9.27990735168941,499.20159415439826
78,-3.6,-0.9,9.289517749763196,499.61747817443114
79,-3.6,-0.8,9.294922562233307,499.8513680841243
80,-3.6,-0.7,9.2961502155805,499.90449402181366
81,-3.6,-0.6,9.293207130823184,499.7771338530909
82,-3.6,-0.5,9.286077892552623,499.46862048569767
83,-3.6,-0.4,9.27472484213595,498.9773242656378
84,-3.6,-0.3,9.25908706975622,498.3006093583354
85,-3.6,-0.2,9.239078741256126,497.4347613438338
86,-3.6,-0.1,9.214586649572354,496.3748812566349
87,-3.6,0.1,9.214586649572354,496.3748812566349
88,-3.6,0.2,9.239078741256126,497.4347613438338
89,-3.6,0.3,9.25908706975622,498.3006093583354
90,-3.6,0.4,9.27472484213595,498.9773242656378
91,-3.6,0.5,9.286077892552623,499.46862048569767
92,-3.6,0.6,9.293207130823184,499.7771338530909
93,-3.6,0.7,9.2961502155805,499.90449402181366
94,-3.6,0.8,9.294922562233307,499.8513680841243
95,-3.6,0.9,9.289517749763196,499.61747817443114
96,-3.6,1.0,9.27990735168941,499.20159415439826
97,-3.6,1.1,9.266040180711876,498.6015009253414
98,-3.6,1.2,9.247840899534232,497.81393831245526
99,-3.6,1.3,9.225207907886475,496.83450962702807
100,-3.6,1.4,9.198010362512928,495.65755270826844
101,-3.6,1.5,9.20669985926041,496.03358529418836
102,-3.6,1.6,9.227535647684775,496.9352411240457
103,-3.6,1.7,9.237838570989627,497.38109374421964
104,-3.6,1.8,9.23793904591128,497.3854417341789
105,-3.6,1.9,9.227840225410388,496.9484215363416
106,-3.6,2.0,9.20721851315563,496.05602972003766
107,-3.6,2.1,9.175368785362934,494.67775249055336
108,-3.6,2.2,9.131070813001827,492.76078519290377
109,-3.6,2.3,9.072309221338804,490.2179137346437
110,-3.6,2.4,8.99566108385767,486.901013092345
111,-3.6,2.5,9.013554189009568,487.67532612748766
112,-3.6,2.6,9.032251915289947,488.484458643254
113,-3.6,2.7,9.046138714019296,489.0854012511052
114,-3.6,2.8,9.055307461172152,489.482173101274
115,-3.6,2.9,9.059818168316589,489.67737115717307
116,-3.5,-2.9,9.105113254857546,488.92583919518086
117,-3.5,-2.8,9.10069527495141,488.73465385304604
118,-3.5,-2.7,9.091716173885441,488.346088819743
119,-3.5,-2.6,9.140236486442824,490.44577527234236
