,Ra,Rb,R3,V
3563,2.4,-0.4,12.897326841454369,532.284333718268
3564,2.4,-0.3,12.959173881956607,533.6393459725631
3565,2.4,-0.2,13.01342452359113,534.6656287741735
3566,2.4,-0.1,13.060742340123321,535.391897866507
3567,2.4,0.1,13.13653605429932,536.0290636896683
3568,2.4,0.2,13.165737574859046,535.9713613024347
3569,2.4,0.3,13.189498981232912,535.6782413456393
3570,2.4,0.4,13.208013144232815,535.1580501841238
3571,2.4,0.5,13.221424052849773,534.4170188522287
3572,2.4,0.6,13.229832724060234,533.4595187969989
3573,2.4,0.7,13.233301135638177,532.2882320681886
3574,2.4,0.8,13.23185455317469,530.9042520185924
3575,2.4,0.9,13.225482460109133,529.307123550567
3576,2.4,1.0,13.214138171916366,527.4948264202224
3577,2.4,1.1,13.197737100949757,525.4637001495785
3578,2.4,1.2,13.17615351845562,523.2083039047478
3579,2.4,1.3,13.149215515226514,520.7211984213288
3580,2.4,1.4,13.116697665886822,517.9926285559125
3581,2.4,1.5,13.104952164423452,516.162969169958
3582,2.4,1.6,13.176850934448233,517.9529637891898
3583,2.4,1.7,13.241341929346012,519.4223915312053
3584,2.4,1.8,13.299107142797572,520.6007652498351
3585,2.4,1.9,13.350687899031897,521.5115104155706
3586,2.4,2.0,13.396519388974404,522.1734596459739
3587,2.4,2.1,13.436954589125737,522.6018877803327
3588,2.4,2.2,13.472281253106688,522.8092471782344
3589,2.4,2.3,13.502734227822087,522.8057006939251
3590,2.4,2.4,13.528504516798135,522.5995138866159
3591,2.4,2.5,13.549746015313323,522.1973464790975
3592,2.4,2.6,13.566580532134193,521.6044696702439
3593,2.4,2.7,13.57910151340125,520.8249272838668
3594,2.4,2.8,13.587376751761232,519.8616530047353
3595,2.4,2.9,13.591450272616125,518.7165520048329
3596,2.5,-2.9,11.796049339415557,516.364859158627
3597,2.5,-2.8,11.791983641816056,514.8675385248707
3598,2.5,-2.7,11.783724378328735,513.1887439265286
3599,2.5,-2.6,11.771227779635133,511.3265812734725
3600,2.5,-2.5,11.754426453165152,509.27813419400223
3601,2.5,-2.4,11.733227515607933,507.0393832204102
3602,2.5,-2.3,11.70750991148169,504.60508975175344
3603,2.5,-2.2,11.677120728689939,501.96863661183284
3604,2.5,-2.1,11.641870232273586,499.12181313789296
3605,2.5,-2.0,11.601525207452397,496.0545271048679
3606,2.5,-1.9,11.555800007527804,492.75441732892335
3607,2.5,-1.8,11.504344398632302,489.2063276565212
3608,2.5,-1.7,11.446726806095096,485.3915819612766
3609,2.5,-1.6,11.38241075700936,481.2869647106573
3610,2.5,-1.5,11.342113013779787,478.22172475920377
3611,2.5,-1.4,11.379264731365389,478.5080622206623
3612,2.5,-1.3,11.751598761375774,493.2992065033244
3613,2.5,-1.2,12.03476278880612,504.23157419269603
3614,2.5,-1.1,12.2343366797246,511.546630534427
3615,2.5,-1.0,12.39293721846045,517.0885904561027
3616,2.5,-0.9,12.525325980263133,521.4962519772882
3617,2.5,-0.8,12.638743247879557,525.0829338462642
3618,2.5,-0.7,12.737386048808165,528.0302598266708
3619,2.5,-0.6,12.823944419349207,530.4546395720929
3620,2.5,-0.5,12.900262016248895,532.4358561855081
3621,2.5,-0.4,12.96766370675639,534.0312424759591
3622,2.5,-0.3,13.02713499037348,535.2834453235646
3623,2.5,-0.2,13.079427759497943,536.2250024058089
3624,2.5,-0.1,13.12512625178017,536.8811962448967
3625,2.5,0.1,13.198482975918587,537.4129028346498
3626,2.5,0.2,13.22679337551696,537.3166377401384
3627,2.5,0.3,13.249848097542007,536.9929364561572
3628,2.5,0.4,13.2678227089663,536.449396534626
3629,2.5,0.5,13.280848689446875,535.6917076762109
