,Ra,Rb,R3,V
470,-2.9,-2.3,13.26627768847234,645.4679360064422
471,-2.9,-2.2,13.267155530914511,644.0377239939288
472,-2.9,-2.1,13.261788434515978,642.3372661237526
473,-2.9,-2.0,13.25011302593144,640.363819953675
474,-2.9,-1.9,13.231988440144832,638.1112896374352
475,-2.9,-1.8,13.207187533966932,635.5698456943051
476,-2.9,-1.7,13.175381790045392,632.7252717394796
477,-2.9,-1.6,13.136117407494481,629.5579298208987
478,-2.9,-1.5,13.088778098905372,626.0411504829258
479,-2.9,-1.4,13.032526461968395,622.1386956596393
480,-2.9,-1.3,12.966208498913124,617.8006268127821
481,-2.9,-1.2,12.888190013024069,612.9562250923809
482,-2.9,-1.1,12.936346052066389,613.5719477342922
483,-2.9,-1.0,13.059162944163942,617.4185725167077
484,-2.9,-0.9,13.166406512858808,620.5912713813564
485,-2.9,-0.8,13.261030903276314,623.2178831275313
486,-2.9,-0.7,13.345047990194313,625.3854703892661
487,-2.9,-0.6,13.41989852505254,627.1563807921248
488,-2.9,-0.5,13.486653107590405,628.5769438762629
489,-2.9,-0.4,13.546129668033748,629.6825550652435
490,-2.9,-0.3,13.59896629745504,630.5008273547331
491,-2.9,-0.2,13.645668535074874,631.0536376411654
492,-2.9,-0.1,13.686641228053375,631.3585054344667
493,-2.9,0.1,13.75264017351169,631.2781686922342
494,-2.9,0.2,13.778141697827538,630.913531250827
495,-2.9,0.3,13.79888387929277,630.3429361974426
496,-2.9,0.4,13.814998259159687,629.5720758982436
497,-2.9,0.5,13.826583696536376,628.6052284198589
498,-2.9,0.6,13.833709529121734,627.445394308232
499,-2.9,0.7,13.836417701102803,626.09438867206
500,-2.9,0.8,13.834724015118715,624.5528953607565
501,-2.9,0.9,13.828618597092294,622.8204870797515
502,-2.9,1.0,13.81806560622442,620.8956128406782
503,-2.9,1.1,13.803002170045612,618.7755518763881
504,-2.9,1.2,13.783336469470127,616.4563307728564
505,-2.9,1.3,13.758944834127558,613.9325977714554
506,-2.9,1.4,13.729667624654134,611.1974445776642
507,-2.9,1.5,13.695303562737468,608.2421609972679
